Subject,Session,Axis,Run,Plate,S,rxy
P0027,20240321133021,axi,2,2,-1.0695143389430422,0.023363369424665742
P0027,20240325091522,axi,1,0,-1.0500523160508637,-0.016000049268760842
P0027,20240325091522,axi,1,1,-1.0319401820239473,0.03225000492274204
P0027,20240325091522,axi,1,2,-1.0518129387348842,0.011310063775081786
P0027,20240325091522,axi,2,0,-1.0493609947661624,-0.017043542547067796
P0027,20240325091522,axi,2,1,-1.0319401820239473,0.03225000492274204
P0027,20240325091522,axi,2,2,-1.0565728963982184,0.014343635351840585
P0027,20240401091415,axi,1,0,-1.052217296556201,-0.028138017405036797
P0027,20240401091415,axi,1,1,-1.048324248966824,0.01650590802405442
P0027,20240401091415,axi,1,2,-1.072979118293566,0.01088300669735311
P0027,20240401091415,axi,2,0,-1.0535083300570527,-0.026857225326012445
P0027,20240401091415,axi,2,1,-1.0483242489666242,0.016505908036548323
P0027,20240401091415,axi,2,2,-1.068205655107008,0.01098001209785978
P0027,20240403090447,axi,1,0,-1.0594420699419858,-0.027080990180203525
P0027,20240403090447,axi,1,1,-1.035627125064247,0.006918770506891922
P0027,20240403090447,axi,1,2,-1.0599007739236774,0.03838742989886161
P0027,20240403090447,axi,2,0,-1.0594420699419858,-0.027080990180203525
P0027,20240403090447,axi,2,1,-1.0366964854703618,0.00876418362439749
P0027,20240403090447,axi,2,2,-1.0527549067549382,0.03426217270985975
P0027,20240408100908,axi,1,0,-1.0499958840968373,-0.028434236648540417
P0027,20240408100908,axi,1,1,-1.0324521851720312,0.0002539370466357674
P0027,20240408100908,axi,1,2,-1.0775937289066038,0.004905885602499665
P0027,20240408100908,axi,2,0,-1.0510201655934328,-0.031191862928497613
P0027,20240408100908,axi,2,1,-1.038104923970175,0.007116960507649484
P0027,20240408100908,axi,2,2,-1.074464850647961,0.006150176343600013
P0027,20240415105911,axi,1,0,-1.0483242489667912,-0.016000049183342767
P0027,20240415105911,axi,1,1,-1.0360274377107794,0.020174861367846894
P0027,20240415105911,axi,1,2,-1.0694250062595405,0.017912806715588495
P0027,20240415105911,axi,2,0,-1.0483242489667912,-0.016000049183342767
P0027,20240415105911,axi,2,1,-1.0374625516939378,0.010972893966790732
P0027,20240415105911,axi,2,2,-1.0784193465459633,0.024184850157457617
P0027,20240417091427,axi,1,0,-1.052217296559338,-0.01986213029522814
P0027,20240417091427,axi,1,1,-1.0364952766376767,0.025700180355489585
P0027,20240417091427,axi,1,2,-1.0678074656954037,0.0217649747332206
P0027,20240417091427,axi,2,0,-1.0535083300591712,-0.021142922367035667
P0027,20240417091427,axi,2,1,-1.0372979784749965,0.021475819481124703
P0027,20240417091427,axi,2,2,-1.0713162272242986,0.02689117434714121
P0027,20240422091347,sag,,0,-0.9335885027023932,0.006011816852049977
P0027,20240422091347,cor,,0,-0.9699887119565246,-0.004204209271391611
P0027,20240422091347,axi,1,0,-0.9951650187001053,-0.012923115974404004
P0027,20240422091347,axi,1,1,-0.9928373523906497,0.0004193765003581724
P0027,20240422091347,axi,1,2,-1.0148520542919592,0.015970772238623303
P0027,20240422091347,axi,2,0,-0.9948382587679322,-0.010857176139758177
P0027,20240422091347,axi,2,1,-0.9937147897383275,-0.004607610744750777
P0027,20240422091347,axi,2,2,-1.0137320694332133,0.00604158550013013
P0029,20240209102454,sag,,0,-0.9759243913474114,0.01305018213902113
P0029,20240209102454,axi,1,0,-1.0090098039057291,-0.016914336082167976
P0029,20240209102454,axi,1,1,-1.016068118228978,-0.015998033956336546
P0029,20240209102454,axi,1,2,-1.0324521851720312,-0.0002539370466357674
P0029,20240209102454,axi,2,0,-1.0076493885512383,-0.014628616235598888
P0029,20240209102454,axi,2,1,-1.0160681182287767,-0.015998033968914964
P0029,20240209102454,axi,2,2,-1.0324521851720312,-0.0002539370466357674
P0029,20240212104820,sag,,0,-0.9864554889476962,0.0038370674227901636
P0029,20240212104820,cor,,0,-1.0118002416224652,-0.003774836912976686
P0029,20240212104820,axi,1,0,-1.01555611561763,-0.03251200033435245
P0029,20240212104820,axi,1,1,-1.0160681182292706,-2.5182196605744167e-10
P0029,20240212104820,axi,1,2,-1.0383338786815228,0.003953713363767063
P0029,20240212104820,axi,2,0,-1.0139774189330562,-0.03195293029191637
P0029,20240212104820,axi,2,1,-1.0111056180903109,-0.00803903304588833
P0029,20240212104820,axi,2,2,-1.0335336634693224,0.00297125629857287
P0029,20240213101206,sag,,0,-0.9847201912785895,0.010319056783427984
P0029,20240213101206,cor,,0,-1.014634001476077,-0.0014871726662343066
P0029,20240213101206,axi,1,0,-1.0067561431353065,-0.025150635214710136
P0029,20240213101206,axi,1,1,-1.0160681182289977,-0.015998033955117535
P0029,20240213101206,axi,1,2,-1.0341476058715795,0.01280159732451601
P0029,20240213101206,axi,2,0,-1.007420729400532,-0.02361766541312832
P0029,20240213101206,axi,2,1,-1.016068118229187,-0.01599803394327691
P0029,20240213101206,axi,2,2,-1.0341440835142963,0.015019935285744072
P0029,20240214101745,sag,,0,-0.9749002995638489,-0.00019374890984848875
P0029,20240214101745,cor,,0,-1.022509999488857,0.0027413878180504395
P0029,20240214101745,axi,1,0,-1.020138936466124,-0.01584957455224595
P0029,20240214101745,axi,1,1,-1.0183553651141979,-0.011049168618609904
P0029,20240214101745,axi,1,2,-1.0270122226687828,0.010857175983150228
P0029,20240214101745,axi,2,0,-1.021089116309493,-0.011599707603561812
P0029,20240214101745,axi,2,1,-1.0256996620775358,-0.003974817844394686
P0029,20240214101745,axi,2,2,-1.0192553795948434,0.011076956921965718
P0029,20240215101406,sag,,0,-0.9875416337248774,0.0011651704032272538
P0029,20240215101406,cor,,0,-1.0309705572594587,0.007507111816916559
P0029,20240215101406,axi,1,0,-1.0300457428367473,-0.02826675220653843
P0029,20240215101406,axi,1,1,-1.0287137398079316,-0.008770451539948213
P0029,20240215101406,axi,1,2,-1.0434262043896638,0.010437384726935596
P0029,20240215101406,axi,2,0,-1.0300457428372105,-0.028266752189931396
P0029,20240215101406,axi,2,1,-1.0301072395070647,-0.009711711543130701
P0029,20240215101406,axi,2,2,-1.041723205311061,0.01036514262675109
P0029,20240216101441,sag,,0,-0.9795407446888633,0.009475033160432411
P0029,20240216101441,cor,,0,-1.0243207374418073,0.0006376395192410882
P0029,20240216101441,axi,1,0,-1.0254327974711293,-0.03045170565375694
P0029,20240216101441,axi,1,1,-1.023016717896806,-0.00345943513017539
P0029,20240216101441,axi,1,2,-1.0466004988726305,-0.0029651851785198148
P0029,20240216101441,axi,2,0,-1.0280167870810017,-0.033496875344625726
P0029,20240216101441,axi,2,1,-1.0226690228034225,0.0007814570804199209
P0029,20240216101441,axi,2,2,-1.0466004988714663,-0.002965185411347661
P0029,20240219101508,sag,,0,-0.9846064132846984,0.005046277069861323
P0029,20240219101508,cor,,0,-1.0275771456381086,0.009198388340843024
P0029,20240219101508,axi,1,0,-1.032784993927794,-0.02613537188106975
P0029,20240219101508,axi,1,1,-1.031996441421866,0.0043364861769533145
P0029,20240219101508,axi,1,2,-1.0464662320474905,0.013935526888067488
P0029,20240219101508,axi,2,0,-1.0403555078508595,-0.020021877685351
P0029,20240219101508,axi,2,1,-1.0315796537472377,0.001652136735428471
P0029,20240219101508,axi,2,2,-1.0491263936891848,0.001600004988072768
P0029,20240220102511,sag,,0,-0.9846064132846984,0.005046277069861323
P0029,20240220102511,cor,,0,-1.0247248503958861,0.01294059663371928
P0029,20240220102511,axi,1,0,-1.0313149716884842,-0.016492200525322354
P0029,20240220102511,axi,1,1,-1.037660018420994,0.002418278416268278
P0029,20240220102511,axi,1,2,-1.0339864130743934,0.0007910552696199303
P0029,20240220102511,axi,2,0,-1.03375518954743,-0.012687208403799909
P0029,20240220102511,axi,2,1,-1.0292291760866823,-0.0001085182813995219
P0029,20240220102511,axi,2,2,-1.0383527982671488,0.005666814649127683
P0029,20240221101105,sag,,0,-0.9858384639542976,0.007018931914032574
P0029,20240221101105,cor,,0,-1.0275734317437293,0.004377362758266551
P0029,20240221101105,axi,1,0,-1.0247756132706634,-0.023802464335530786
P0029,20240221101105,axi,1,1,-1.0284330324323787,0.0021076859692300363
P0029,20240221101105,axi,1,2,-1.0493031427322579,0.01073299750589679
P0029,20240221101105,axi,2,0,-1.0393056654331694,-0.020304341926657136
P0029,20240221101105,axi,2,1,-1.027006913880401,0.006120252132410853
P0029,20240221101105,axi,2,2,-1.0472120767736226,0.011789526504793896
P0029,20240222100850,sag,,0,-0.9829799045764804,0.006769431768127776
P0029,20240222100850,cor,,0,-1.0255999239923481,0.0011977517360926594
P0029,20240222100850,axi,1,0,-1.0218577816575145,-0.022641092293959227
P0029,20240222100850,axi,1,1,-1.024132150913455,-0.002645668300598584
P0029,20240222100850,axi,1,2,-1.0548980352552837,-0.0016857906112641794
P0029,20240222100850,axi,2,0,-1.0247390952741582,-0.021935550494609074
P0029,20240222100850,axi,2,1,-1.0263110417470804,-0.0032422308745919002
P0029,20240222100850,axi,2,2,-1.0494019287954697,0.005679099164002142
P0029,20240223134305,sag,,0,-0.9884116150078691,0.0031487839902261602
P0029,20240223134305,cor,,0,-1.020876198781083,0.004822962780626237
P0029,20240223134305,axi,1,0,-1.030663431684499,-0.031596476386418645
P0029,20240223134305,axi,1,1,-1.022900878223161,-0.004828108434110205
P0029,20240223134305,axi,1,2,-1.0509173591457104,0.0020923695638464627
P0029,20240223134305,axi,2,0,-1.0311542159588365,-0.031251949742313954
P0029,20240223134305,axi,2,1,-1.0195007908390865,-0.0020458991044887418
P0029,20240223134305,axi,2,2,-1.0509447878868505,0.0003816764747203369
P0029,20240224121223,sag,,0,-0.9798469092632247,0.0010011198021501778
P0029,20240224121223,cor,,0,-1.0212969361221353,-0.0022802023815483696
P0029,20240224121223,axi,1,0,-1.0432317177644428,-0.021168611434334753
P0029,20240224121223,axi,1,1,-1.0236051886609405,-0.0073975509159493824
P0029,20240224121223,axi,1,2,-1.0360443888896835,0.005046586707251138
P0029,20240224121223,axi,2,0,-1.0498660877767834,-0.025720151853762696
P0029,20240224121223,axi,2,1,-1.0280110680116736,-0.004773498818255344
P0029,20240224121223,axi,2,2,-1.0507918833189422,0.012991867815224267
P0029,20240229102506,sag,,0,-0.9756758073338646,-0.002127736042312759
P0029,20240229102506,cor,,0,-1.030834809771595,0.001670270814908375
P0029,20240229102506,axi,1,0,-1.0181442617406546,-0.011898600954383838
P0029,20240229102506,axi,1,1,-1.0266127682607484,-0.017252730899004302
P0029,20240229102506,axi,1,2,-1.033144872120138,-0.005176486477146813
P0029,20240229102506,axi,2,0,-1.023475066419348,-0.010022047846628093
P0029,20240229102506,axi,2,1,-1.0370600007411925,-0.0026987955225070553
P0029,20240229102506,axi,2,2,-1.031538169874147,-0.004053143370135334
P0029,20240311102555,sag,,0,-0.9816295744729868,0.0066905466017296335
P0029,20240311102555,cor,,0,-1.0301855856973614,0.0015522120543579876
P0029,20240311102555,axi,1,0,-1.025668372434315,-0.015768555561711833
P0029,20240311102555,axi,1,1,-1.0256873031433118,-0.007188922387737409
P0029,20240311102555,axi,1,2,-1.0485802500043064,-3.761334993468424e-11
P0029,20240311102555,axi,2,0,-1.0320981850915363,-0.012786937730154435
P0029,20240311102555,axi,2,1,-1.0250282079509323,-0.0032307624587000756
P0029,20240311102555,axi,2,2,-1.0464662320481368,-0.0020686890707746724
P0029,20240312104439,sag,,0,-0.9858296106352151,0.0016412558602132941
P0029,20240312104439,cor,,0,-1.0321461491541604,0.0032674379960649044
P0029,20240312104439,axi,1,0,-1.0219757473503663,-0.026970419835793562
P0029,20240312104439,axi,1,1,-1.030579086336072,0.008525846598173733
P0029,20240312104439,axi,1,2,-1.0409531725526848,-0.0017890939238666935
P0029,20240312104439,axi,2,0,-1.0310324338909012,-0.0330545877529554
P0029,20240312104439,axi,2,1,-1.0321961835983966,0.00800002454422337
P0029,20240312104439,axi,2,2,-1.046838232744677,0.0012594324689860978
P0029,20240313103939,sag,,0,-0.9846656680152642,0.005165598759119313
P0029,20240313103939,cor,,0,-1.0293297786592597,0.0016590037855733087
P0029,20240313103939,axi,1,0,-1.037376984253201,-0.023501391542421333
P0029,20240313103939,axi,1,1,-1.0233774254724333,0.007726959094843661
P0029,20240313103939,axi,1,2,-1.0485528212650288,0.01771431529993716
P0029,20240313103939,axi,2,0,-1.0371949493621522,-0.020629671050611947
P0029,20240313103939,axi,2,1,-1.0285622366761578,0.008756960287670933
P0029,20240313103939,axi,2,2,-1.0524373893416659,0.013874429084441562
P0029,20240314103905,sag,,0,-0.9837477493416151,0.006452630220475361
P0029,20240314103905,cor,,0,-1.0254339177527143,0.001341013475466845
P0029,20240314103905,axi,1,0,-1.0241321509125376,-0.010666699251927567
P0029,20240314103905,axi,1,1,-1.0238170866833756,-0.003567937288356954
P0029,20240314103905,axi,1,2,-1.0531717650684447,0.006644371047374795
P0029,20240314103905,axi,2,0,-1.0241321509125376,-0.010666699251927567
P0029,20240314103905,axi,2,1,-1.0236637624898945,-0.0011418695746637703
P0029,20240314103905,axi,2,2,-1.0536131620568838,0.0034704199721036777
P0029,20240315104154,sag,,0,-0.9842576410159264,-1.5296170063693743e-05
P0029,20240315104154,cor,,0,-1.0218836428041425,-0.0031078690284246317
P0029,20240315104154,axi,1,0,-1.017393305672938,-0.0348900039911417
P0029,20240315104154,axi,1,1,-1.0287143592479584,-0.005127064195336411
P0029,20240315104154,axi,1,2,-1.043769937521449,0.0016152949146470428
P0029,20240315104154,axi,2,0,-1.0288593714909842,-0.0369656309799833
P0029,20240315104154,axi,2,1,-1.0278354746053187,-0.005750721919278858
P0029,20240315104154,axi,2,2,-1.0423656378005979,0.0013875368776076755
P0029,20240318110247,sag,,0,-0.9851488496833688,0.008951422341857597
P0029,20240318110247,cor,,0,-1.0325133708712697,0.0005696198150329269
P0029,20240318110247,axi,1,0,-1.020420476266491,-0.024274800176204543
P0029,20240318110247,axi,1,1,-1.0225193203433802,-0.01716854055797033
P0029,20240318110247,axi,1,2,-1.0544226704786661,0.003703136395432776
P0029,20240318110247,axi,2,0,-1.018926948286638,-0.023335004814173
P0029,20240318110247,axi,2,1,-1.0171262718374676,-0.017081498914868973
P0029,20240318110247,axi,2,2,-1.0509834240641982,0.0020320151365517125
P0029,20240320103747,sag,,0,-0.986394353418603,-0.0020229341612229175
P0029,20240320103747,cor,,0,-1.0273070741643229,0.002763324520847236
P0029,20240320103747,axi,1,0,-1.0277470206791777,-0.04137943690424552
P0029,20240320103747,axi,1,1,-1.029540220351339,-0.004307491319910352
P0029,20240320103747,axi,1,2,-1.0533004744142915,0.009215313300997239
P0029,20240320103747,axi,2,0,-1.0268202018604295,-0.04000012210087575
P0029,20240320103747,axi,2,1,-1.0271473181146196,-0.004222889463800564
P0029,20240320103747,axi,2,2,-1.053141172333077,0.007974653197911505
P0029,20240321111145,sag,,0,-0.9803246259103904,0.008353767992821422
P0029,20240321111145,cor,,0,-1.0230280977287514,0.007513341949838395
P0029,20240321111145,axi,1,0,-1.0289321579435664,-0.0226376015201425
P0029,20240321111145,axi,1,1,-1.0231395299350479,-0.007621210861987061
P0029,20240321111145,axi,1,2,-1.0540055223324978,0.007922133062807958
P0029,20240321111145,axi,2,0,-1.021482266419738,-0.02284080501561287
P0029,20240321111145,axi,2,1,-1.0219386283281922,-0.008522850276224918
P0029,20240321111145,axi,2,2,-1.04909225315239,0.015998096411193603
P0029,20240322103234,sag,,0,-0.9894269125860318,0.0018066700046454574
P0029,20240322103234,cor,,0,-1.0252653856034792,-0.0035527047040865567
P0029,20240322103234,axi,1,0,-1.0284305255421748,-0.023935615089131508
P0029,20240322103234,axi,1,1,-1.0247127914202507,-0.0005223309209318175
P0029,20240322103234,axi,1,2,-1.05074775097675,0.015490495101498018
P0029,20240322103234,axi,2,0,-1.0294057320162033,-0.02260886127438706
P0029,20240322103234,axi,2,1,-1.021307056794417,0.0011776412910432191
P0029,20240322103234,axi,2,2,-1.04909225315239,0.015998096411193603
P0029,20240326102918,sag,,0,-0.9846739758376118,0.0036417996123431842
P0029,20240326102918,cor,,0,-1.0210521811052413,0.000657341965648036
P0029,20240326102918,axi,1,0,-1.0275139040595564,-0.028387183305419124
P0029,20240326102918,axi,1,1,-1.0290089222327294,-0.006400019458759756
P0029,20240326102918,axi,1,2,-1.052057020653012,-0.007006266649454846
P0029,20240326102918,axi,2,0,-1.0284330324330058,-0.029866756848508667
P0029,20240326102918,axi,2,1,-1.031244134320307,-0.006500019735024183
P0029,20240326102918,axi,2,2,-1.050743406154517,-0.00989001979272415
P0029,20240328115023,sag,,0,-0.9863618488064669,0.0033784223910525574
P0029,20240328115023,cor,,0,-1.0279441229611705,0.0018664368144116388
P0029,20240328115023,axi,1,0,-1.033819760857241,-0.029291592399840624
P0029,20240328115023,axi,1,1,-1.0411295325861667,0.006932099007631327
P0029,20240328115023,axi,1,2,-1.0605054497671558,0.011586981977817962
P0029,20240328115023,axi,2,0,-1.0371437749680037,-0.030858782043101544
P0029,20240328115023,axi,2,1,-1.0375539800415878,0.0053656265579232545
P0029,20240328115023,axi,2,2,-1.0541849058962225,0.005061896960939109
P0029,20240401101825,sag,,0,-0.989837477898396,-0.0001480577185955581
P0029,20240401101825,cor,,0,-1.0246484763164647,0.003208939489356887
P0029,20240401101825,axi,1,0,-1.037627124124383,-0.026801768127034352
P0029,20240401101825,axi,1,1,-1.035917341966312,0.0026603984607577232
P0029,20240401101825,axi,1,2,-1.059779343762074,0.008475880728243797
P0029,20240401101825,axi,2,0,-1.0420949405127473,-0.026035748323058494
P0029,20240401101825,axi,2,1,-1.032370019947352,-6.088928217040483e-05
P0029,20240401101825,axi,2,2,-1.0533855043515106,0.010269905598578377
P0029,20240405103141,sag,,0,-0.9761062725639097,0.003784330158125293
P0029,20240405103141,cor,,0,-1.0232021120203472,-0.002627214950020376
P0029,20240405103141,axi,1,0,-1.0474197555407065,-0.0017333719421117359
P0029,20240405103141,axi,1,1,-1.032957628301015,-0.0093140860929514
P0029,20240405103141,axi,1,2,-1.0450623360717874,-0.004588164940456197
P0029,20240405103141,axi,2,0,-1.0432585839461084,-0.000843413720774502
P0029,20240405103141,axi,2,1,-1.0360041063602539,-0.007756384908094451
P0029,20240405103141,axi,2,2,-1.0488362515783483,-3.469446951953614e-18
P0029,20240415101749,sag,,0,-0.9842963649383893,0.002231114941342479
P0029,20240415101749,cor,,0,-1.0263811594776713,-0.0018742835745912344
P0029,20240415101749,axi,1,0,-1.0262112933718455,-0.03272415583039147
P0029,20240415101749,axi,1,1,-1.0414254751017904,-0.0017170507401367743
P0029,20240415101749,axi,1,2,-1.0554008983755803,0.0029436384731252457
P0029,20240415101749,axi,2,0,-1.0432585839482158,-0.032302655218358164
P0029,20240415101749,axi,2,1,-1.0343505263715875,0.0043230583978763025
P0029,20240415101749,axi,2,2,-1.0587176325568726,0.002835353419785954
P0030,20240213144630,sag,,0,-0.9762548661514823,0.003643954576470265
P0030,20240213144630,cor,,0,-1.0249327445415157,-0.002015594429811138
P0030,20240213144630,axi,1,0,-1.0347561397538287,-0.017870607732804612
P0030,20240213144630,axi,1,1,-1.026820201862871,-0.024000072849577246
P0030,20240213144630,axi,1,2,-1.0183720737546504,0.002097028470763023
P0030,20240213144630,axi,2,0,-1.0347561397538287,-0.017870607732804612
P0030,20240213144630,axi,2,1,-1.0260786747097028,-0.025379387675619473
P0030,20240213144630,axi,2,2,-1.0214259146728693,0.005223848962038437
P0030,20240214145136,sag,,0,-0.9851188387538995,0.03275665374443716
P0030,20240214145136,cor,,0,-1.0520254536044333,0.005479056541174592
P0030,20240214145136,axi,1,0,-1.043502937571882,-0.0080823700723896
P0030,20240214145136,axi,1,1,-1.0422184207095382,-0.020454063813744636
P0030,20240214145136,axi,1,2,-1.0158352808520783,0.017138487772216764
P0030,20240214145136,axi,2,0,-1.0395554991833331,-0.015654546528187624
P0030,20240214145136,axi,2,1,-1.0381938764196779,-0.017142908475599204
P0030,20240214145136,axi,2,2,-1.0246284488149415,0.004901309517179967
P0030,20240215094828,sag,,0,-0.9729124409795452,0.006739638970206942
P0030,20240215094828,cor,,0,-1.017864848795276,-0.002544637029926722
P0030,20240215094828,axi,1,0,-1.0209982159357671,-0.03193053368953412
P0030,20240215094828,axi,1,1,-1.043502937571882,-0.0080823700723896
P0030,20240215094828,axi,1,2,-1.039419798396139,0.010629944052778388
P0030,20240215094828,axi,2,0,-1.0173481329570075,-0.03038779811177865
P0030,20240215094828,axi,2,1,-1.043743720905076,-0.010936197587834727
P0030,20240215094828,axi,2,2,-1.0337275549812182,0.006554027606862953
P0030,20240216085954,sag,,0,-0.9649450778804032,0.009777815405437498
P0030,20240216085954,cor,,0,-1.0232081648776798,-0.005548113552353892
P0030,20240216085954,axi,1,0,-1.0310868604891168,-0.033972467738622086
P0030,20240216085954,axi,1,1,-1.0365350813520493,-0.0142404031795677
P0030,20240216085954,axi,1,2,-1.0352165642029856,0.0059033016650289535
P0030,20240216085954,axi,2,0,-1.0280910170965267,-0.0363391410469073
P0030,20240216085954,axi,2,1,-1.0341270280335326,-0.021751510650612545
P0030,20240216085954,axi,2,2,-1.0348164897326586,-0.0008204529103629406
P0031,20240318081439,sag,,0,-0.9574714207340967,0.015005818884141282
P0031,20240318081439,cor,,0,-1.0093311243393286,0.004023924045810609
P0031,20240318081439,axi,1,0,-1.048324248960154,-0.032000098588769094
P0031,20240318081439,axi,1,1,-1.0321961836004467,0.016251970831107677
P0031,20240318081439,axi,1,2,-1.0627243674128874,0.03200009838894144
P0031,20240318081439,axi,2,0,-1.048324248960154,-0.032000098588769094
P0031,20240318081439,axi,2,1,-1.0321961836004467,0.016251970831107677
P0031,20240318081439,axi,2,2,-1.0613507817892225,0.028923165067765537
P0031,20240319081427,sag,,0,-0.9580047551941708,0.015000125579510372
P0031,20240319081427,cor,,0,-1.0087697529903337,0.001995698570943694
P0031,20240319081427,axi,1,0,-1.0507307181018004,-0.03185534123809883
P0031,20240319081427,axi,1,1,-1.0324498089811864,0.013238020881468575
P0031,20240319081427,axi,1,2,-1.066925828289493,0.02422206475369703
P0031,20240319081427,axi,2,0,-1.0526543239335624,-0.03419294579462555
P0031,20240319081427,axi,2,1,-1.029374573661181,0.013538357674681414
P0031,20240319081427,axi,2,2,-1.0624517273601208,0.024084173947955097
P0031,20240322081806,sag,,0,-0.9615288308644411,0.005750904903587279
P0031,20240322081806,cor,,0,-1.007350601409924,0.007279834654128327
P0031,20240322081806,axi,1,0,-1.0535083300506982,-0.04285727463053465
P0031,20240322081806,axi,1,1,-1.0377001661201806,0.00833759906721606
P0031,20240322081806,axi,1,2,-1.0611170583982392,0.02140847593122537
P0031,20240322081806,axi,2,0,-1.0535083300506982,-0.04285727463053465
P0031,20240322081806,axi,2,1,-1.0374625509143875,0.011191369158890921
P0031,20240322081806,axi,2,2,-1.0675160257852436,0.03668593768134529
P0039,20230908101845,sag,,0,-0.9791735896898609,-0.005899421919509977
P0039,20230908101845,cor,,0,-0.9999380701676301,-0.005333338864147667
P0039,20230908101845,axi,1,0,-1.0503722615590427,-0.030968620884480644
P0039,20230908101845,axi,1,1,-1.0332201898941564,0.0005076823095816543
P0039,20230908101845,axi,1,2,-1.0483242489634308,0.0329993502251558
P0039,20230908101845,axi,2,0,-1.0503722615590427,-0.030968620884480644
P0039,20230908101845,axi,2,1,-1.0332201898941564,0.0005076823095816543
P0039,20230908101845,axi,2,2,-1.0483242489634308,0.0329993502251558
P0039,20230914130702,sag,,0,-0.9775488153476675,0.005998090588067703
P0039,20230914130702,cor,,0,-1.0174534455659296,-0.00185434370337801
P0039,20230914130702,axi,1,0,-1.0596677788358577,-0.04121923396027706
P0039,20230914130702,axi,1,1,-1.0591891016466592,0.00875224555079303
P0039,20230914130702,axi,1,2,-1.0630318081966055,0.037525037847514486
P0039,20230914130702,axi,2,0,-1.0615652249491923,-0.036847466980199
P0039,20230914130702,axi,2,1,-1.0543077290995366,0.004748076784943451
P0039,20230914130702,axi,2,2,-1.0689782007666202,0.03916655959633511
P0039,20231106081553,axi,1,0,-1.0427439985155458,-0.029013936701944867
P0039,20231106081553,axi,1,1,-1.0513490974013475,-0.005291592368475324
P0039,20231106081553,axi,1,2,-1.0596176341845869,0.03439676716982229
P0039,20231106081553,axi,2,0,-1.0427439985155458,-0.029013936701944867
P0039,20231106081553,axi,2,1,-1.0513490974013475,-0.005291592368475324
P0039,20231106081553,axi,2,2,-1.0596176341845869,0.03439676716982229
P0039,20231107075151,sag,,0,-0.9740065227467373,-0.00977607956737725
P0039,20231107075151,cor,,0,-1.0267963928159862,-0.004545309853655128
P0039,20231107075151,axi,1,0,-1.057729341754342,-0.04000012218856841
P0039,20231107075151,axi,1,1,-1.0293492108683604,0.0034399324069518747
P0039,20231107075151,axi,1,2,-1.0622353004562888,0.027197362001134033
P0039,20231107075151,axi,2,0,-1.0596980703808274,-0.042857274552300303
P0039,20231107075151,axi,2,1,-1.032543614299231,0.006057569773149293
P0039,20231107075151,axi,2,2,-1.0675430245032997,0.031948845135437734
P0039,20231108080542,sag,,0,-0.9729827138684257,0.002230520937264918
P0039,20231108080542,cor,,0,-1.013528736307282,-0.0030132388006938165
P0039,20231108080542,axi,1,0,-1.0686067074111232,-0.03730874589011507
P0039,20231108080542,axi,1,1,-1.024942372988025,0.00670174879228249
P0039,20231108080542,axi,1,2,-1.048068247392666,0.032503941969377816
P0039,20231108080542,axi,2,0,-1.0618185713210953,-0.042147011198088974
P0039,20231108080542,axi,2,1,-1.0259384310346429,0.010656773447767474
P0039,20231108080542,axi,2,2,-1.048068247392666,0.032503941969377816
P0039,20231109083901,sag,,0,-0.9703983831757705,0.0009322610441876572
P0039,20231109083901,cor,,0,-1.0062135531883378,0.003908695593186143
P0039,20231109083901,axi,1,0,-1.0413661782378414,-0.03714296988300747
P0039,20231109083901,axi,1,1,-1.0413683159463651,-0.009331341524516059
P0039,20231109083901,axi,1,2,-1.0477681336425706,0.019310403634572315
P0039,20231109083901,axi,2,0,-1.039358460922988,-0.03823992623750622
P0039,20231109083901,axi,2,1,-1.034277290187093,-0.013935525871416343
P0039,20231109083901,axi,2,2,-1.0550691299604875,0.03198166563826742
P0039,20231110092316,sag,,0,-0.9553605301547734,-0.005334180100199606
P0039,20231110092316,cor,,0,-0.9880638322042218,-0.017432434803271057
P0039,20231110092316,axi,1,0,-1.0593906145976175,-0.011328405080010595
P0039,20231110092316,axi,1,1,-1.0348814500765429,0.004200889346872599
P0039,20231110092316,axi,1,2,-1.0387686190214562,0.05643155928732099
P0039,20231110092316,axi,2,0,-1.0523054415990143,-0.003246268001300706
P0039,20231110092316,axi,2,1,-1.0422224504758493,0.009916951903194637
P0039,20231110092316,axi,2,2,-1.0457855284945612,0.05686087762662344
P0039,20231113090343,sag,,0,-0.9673731394659618,-0.0029333948417396977
P0039,20231113090343,cor,,0,-1.0054650977801267,0.002789084332821913
P0039,20231113090343,axi,1,0,-1.0497151653426973,-0.027259342501243268
P0039,20231113090343,axi,1,1,-1.0365897693057946,-0.00022072830165112238
P0039,20231113090343,axi,1,2,-1.0542873515041395,0.036558015959368056
P0039,20231113090343,axi,2,0,-1.0526063744165597,-0.034049280778548116
P0039,20231113090343,axi,2,1,-1.0414414662346516,-0.00498281713804229
P0039,20231113090343,axi,2,2,-1.0572836126495062,0.03841140423330937
P0039,20231114092421,sag,,0,-0.9705442916630944,-0.005589600841517564
P0039,20231114092421,cor,,0,-1.001085991630753,0.003653969593295404
P0039,20231114092421,axi,1,0,-1.0610710350407728,-0.029935576132864662
P0039,20231114092421,axi,1,1,-1.0343432340132794,0.013907014225722075
P0039,20231114092421,axi,1,2,-1.0514171835169834,0.047900542012989836
P0039,20231114092421,axi,2,0,-1.0644181727188728,-0.03040009387312774
P0039,20231114092421,axi,2,1,-1.0427289195644458,0.005633011787172293
